0,1127028916231198941,"[{'sentiment': 0, 'abstract': '<span>缺乏对成本管理过程和业务管理过程的分析</span>', 'prop': '管理一般', 'begin_pos': 0, 'end_pos': 38, 'adj': ''}]"
0,5906789418220235453,[]
0,4111037919115616157,"[{'sentiment': 2, 'abstract': '对美的集团进行了分析<span></span>', 'prop': '环境', 'begin_pos': 20, 'end_pos': 20, 'adj': '好'}]"
0,2573534719812088925,[]
0,9195718167878948829,"[{'sentiment': 0, 'abstract': '\n文章并没有说明“涉农”和一般企业在评价上有何不同<span></span>', 'prop': '感觉', 'begin_pos': 49, 'end_pos': 49, 'adj': '一般'}, {'sentiment': 2, 'abstract': '1.论文研究<span>内容需要丰富</span>', 'prop': '内容', 'begin_pos': 10, 'end_pos': 22, 'adj': '丰富'}]"
0,5461316858213854909,[]
0,862182304959202813,[]
0,1927703720333899037,"[{'sentiment': 2, 'abstract': '结构<span>安排合理</span>.写作较规范', 'prop': '安排', 'begin_pos': 4, 'end_pos': 12, 'adj': '合理'}, {'sentiment': 2, 'abstract': '<span>语言表达准确</span>合理', 'prop': '语言', 'begin_pos': 0, 'end_pos': 12, 'adj': '准确'}]"
0,6283731138787856957,"[{'sentiment': 2, 'abstract': '论文<span>思路较为清晰</span>', 'prop': '思路', 'begin_pos': 4, 'end_pos': 16, 'adj': '清晰'}, {'sentiment': 2, 'abstract': '行文较为流畅<span></span>', 'prop': '环境', 'begin_pos': 12, 'end_pos': 12, 'adj': '行'}, {'sentiment': 2, 'abstract': '<span>符合专业要求</span>', 'prop': '专业不错', 'begin_pos': 0, 'end_pos': 12, 'adj': ''}, {'sentiment': 2, 'abstract': '结构<span>安排合理</span>.写作较规范', 'prop': '安排', 'begin_pos': 4, 'end_pos': 12, 'adj': '合理'}, {'sentiment': 2, 'abstract': '<span>语言表达准确</span>合理', 'prop': '语言', 'begin_pos': 0, 'end_pos': 12, 'adj': '准确'}]"
0,5929698055575510141,[]
0,3270111802171750941,"[{'sentiment': 2, 'abstract': '<span>专业性强</span>', 'prop': '专业性', 'begin_pos': 0, 'end_pos': 8, 'adj': '强'}, {'sentiment': 2, 'abstract': '结构<span>安排合理</span>.分析专业化', 'prop': '安排', 'begin_pos': 4, 'end_pos': 12, 'adj': '合理'}, {'sentiment': 2, 'abstract': '<span>语言表达准确</span>合理', 'prop': '语言', 'begin_pos': 0, 'end_pos': 12, 'adj': '准确'}, {'sentiment': 0, 'abstract': '\n结果分析对问题的总结不到位<span></span>', 'prop': '服务', 'begin_pos': 27, 'end_pos': 27, 'adj': '服务一般'}]"
0,1474263623912783069,"[{'sentiment': 2, 'abstract': '论文结构<span>安排合理</span>.写作较规范', 'prop': '安排', 'begin_pos': 8, 'end_pos': 16, 'adj': '合理'}, {'sentiment': 2, 'abstract': '<span>语言表达准确</span>合理', 'prop': '语言', 'begin_pos': 0, 'end_pos': 12, 'adj': '准确'}, {'sentiment': 2, 'abstract': '平衡记分卡四个方面的赋值比率是否科学合理值得推敲<span></span>', 'prop': '科学', 'begin_pos': 48, 'end_pos': 48, 'adj': '合理'}]"
0,8100636694287235101,"[{'sentiment': 0, 'abstract': '没能深入总结\n2.创新性总结不到位<span></span>', 'prop': '服务', 'begin_pos': 31, 'end_pos': 31, 'adj': '服务一般'}]"
0,765709065250093149,[]
0,1698091157067161053,"[{'sentiment': 2, 'abstract': '具有较好的实践意义<span></span>', 'prop': '感觉', 'begin_pos': 18, 'end_pos': 18, 'adj': '好'}, {'sentiment': 2, 'abstract': '论文研究<span>思路较清晰</span>', 'prop': '思路', 'begin_pos': 8, 'end_pos': 18, 'adj': '清晰'}]"
0,8592399364255021277,"[{'sentiment': 2, 'abstract': '研究<span>思路基本清晰</span>', 'prop': '思路', 'begin_pos': 4, 'end_pos': 16, 'adj': '清晰'}]"
0,5826005234168580413,"[{'sentiment': 0, 'abstract': '<span>对于mm期货公司资产管理存在的问题认识不到位</span>', 'prop': '管理一般', 'begin_pos': 0, 'end_pos': 42, 'adj': ''}, {'sentiment': 0, 'abstract': '从而难以形成以其<span>指导一般</span>的相关启示', 'prop': '指导', 'begin_pos': 16, 'end_pos': 24, 'adj': '一般'}]"
0,2566008864947367901,"[{'sentiment': 0, 'abstract': '政策环境分析比较单薄<span></span>', 'prop': '环境', 'begin_pos': 20, 'end_pos': 20, 'adj': '环境一般'}]"
0,3791249126208324285,"[{'sentiment': 0, 'abstract': '关键词<span>选择的不好</span>', 'prop': '选择', 'begin_pos': 6, 'end_pos': 16, 'adj': '不好'}]"
0,1434171810942189437,[]
0,2341619919059093661,[]
0,4181307624359394141,"[{'sentiment': 0, 'abstract': '关键词<span>选择不合适</span>', 'prop': '选择', 'begin_pos': 6, 'end_pos': 16, 'adj': '不合适'}]"
0,3867073722788290045,[]
0,644507046920854973,"[{'sentiment': 0, 'abstract': '<span>研究深度一般</span>', 'prop': '研究', 'begin_pos': 0, 'end_pos': 12, 'adj': '一般'}]"
0,2878769669128254589,"[{'sentiment': 0, 'abstract': '论文关键词<span>选择不够准确</span>研究意义阐述不够', 'prop': '选择', 'begin_pos': 10, 'end_pos': 22, 'adj': '不够准确'}]"
0,4981617022480931645,"[{'sentiment': 0, 'abstract': '论文<span>规范性一般</span>', 'prop': '规范', 'begin_pos': 4, 'end_pos': 14, 'adj': '一般'}]"
0,2392448211297486205,[]
0,2519382859549022429,"[{'sentiment': 0, 'abstract': '该与绪论部分合并\n创新点和不足写的不好分析<span></span>', 'prop': '感觉', 'begin_pos': 41, 'end_pos': 41, 'adj': '不好'}]"
0,5557649648453356509,[]
0,6346335552734106429,[]
0,3067605357259481757,[]
0,3000427652656282909,"[{'sentiment': 0, 'abstract': '论文<span>规范性一般</span>', 'prop': '规范', 'begin_pos': 4, 'end_pos': 14, 'adj': '一般'}]"
0,3248395839332763837,[]
0,4739643282853256861,"[{'sentiment': 2, 'abstract': '部分图表缺少数据来源论文<span>题目未能准确</span>概括内容', 'prop': '题目', 'begin_pos': 24, 'end_pos': 36, 'adj': '准确'}]"
0,6554814323439073821,[]
0,6776113526323998525,"[{'sentiment': 0, 'abstract': '<span>省农行互联网金融服务“三农”存在的问题分析缺乏客观性</span>', 'prop': '服务一般', 'begin_pos': 0, 'end_pos': 52, 'adj': ''}]"
0,6696552252768735549,"[{'sentiment': 0, 'abstract': '论文<span>规范性一般</span>', 'prop': '规范', 'begin_pos': 4, 'end_pos': 14, 'adj': '一般'}]"
0,4919903496577650461,"[{'sentiment': 2, 'abstract': '研究<span>思路较清晰</span>', 'prop': '思路', 'begin_pos': 4, 'end_pos': 14, 'adj': '清晰'}]"
0,8970146492720380541,"[{'sentiment': 0, 'abstract': '深度不够<span></span>', 'prop': '深度', 'begin_pos': 8, 'end_pos': 8, 'adj': '不够'}]"
0,9139162810369506237,[]
0,6648492877824319037,[]
0,4620898938477624733,[]
0,5654027364246155741,[]
0,4272566431421849437,[]
0,507124796450931965,"[{'sentiment': 0, 'abstract': '\n论文<span>规范性一般</span>', 'prop': '规范', 'begin_pos': 5, 'end_pos': 15, 'adj': '一般'}]"
0,6256282671543653661,"[{'sentiment': 2, 'abstract': '较好<span></span>', 'prop': '感觉', 'begin_pos': 4, 'end_pos': 4, 'adj': '好'}]"
0,8792358710128810781,[]
0,1507820610509686077,"[{'sentiment': 2, 'abstract': '结构合理<span></span>', 'prop': '结构', 'begin_pos': 8, 'end_pos': 8, 'adj': '合理'}]"
0,8699435536936874557,"[{'sentiment': 0, 'abstract': '写作<span>思路不清晰</span>', 'prop': '思路', 'begin_pos': 4, 'end_pos': 14, 'adj': '不清晰'}]"
0,450665057668452445,"[{'sentiment': 2, 'abstract': '结构合理<span></span>', 'prop': '结构', 'begin_pos': 8, 'end_pos': 8, 'adj': '合理'}, {'sentiment': 0, 'abstract': '<span>语言表述不精炼</span>选题具有一点现实意义', 'prop': '语言', 'begin_pos': 0, 'end_pos': 14, 'adj': '不精炼'}, {'sentiment': 0, 'abstract': '部分内容阐述不到位<span></span>', 'prop': '服务', 'begin_pos': 18, 'end_pos': 18, 'adj': '服务一般'}]"
0,7263218192403980573,[]
0,6988640026738303069,"[{'sentiment': 0, 'abstract': '属于作者独创的<span>东西不多</span>', 'prop': '种类', 'begin_pos': 14, 'end_pos': 22, 'adj': '不多'}, {'sentiment': 0, 'abstract': '作者的<span>理论功底一般</span>', 'prop': '理论', 'begin_pos': 6, 'end_pos': 18, 'adj': '一般'}, {'sentiment': 0, 'abstract': '说明作者的认真程度不够<span></span>', 'prop': '态度', 'begin_pos': 22, 'end_pos': 22, 'adj': '态度一般'}, {'sentiment': 2, 'abstract': '结构<span>设计合理</span>', 'prop': '设计', 'begin_pos': 4, 'end_pos': 12, 'adj': '合理'}]"
0,306169319500866557,[]
0,589316979168729053,"[{'sentiment': 2, 'abstract': '结构相对合理<span></span>', 'prop': '结构', 'begin_pos': 12, 'end_pos': 12, 'adj': '合理'}, {'sentiment': 0, 'abstract': '<span>致使论文整体脱离案件中应提炼出的问题</span>', 'prop': '整体一般', 'begin_pos': 0, 'end_pos': 36, 'adj': ''}]"
0,6933119430128766397,[]
0,3589427171041234013,"[{'sentiment': 2, 'abstract': '结构<span>设计合理</span>', 'prop': '设计', 'begin_pos': 4, 'end_pos': 12, 'adj': '合理'}]"
0,5832021310222721661,"[{'sentiment': 2, 'abstract': '结构清晰<span></span>', 'prop': '结构', 'begin_pos': 8, 'end_pos': 8, 'adj': '清晰'}]"
0,1173929289410081085,[]
0,8253437983520347709,"[{'sentiment': 0, 'abstract': '界都松散<span>语言表达不准确</span>标点符号不对', 'prop': '语言', 'begin_pos': 8, 'end_pos': 22, 'adj': '不准确'}]"
0,3158626827305310141,"[{'sentiment': 2, 'abstract': '改革和建构与新时代中国特色社会主义发展道路相适应的环境责任保险制度体系<span></span>', 'prop': '环境', 'begin_pos': 70, 'end_pos': 70, 'adj': '环境不错'}]"
0,5496861337578996157,[]
0,4644562783432678621,[]
0,6587240771458752861,[]
0,810883359497327805,[]
0,7629157435301448605,[]
0,5300865428983063709,"[{'sentiment': 2, 'abstract': '结构合理<span></span>', 'prop': '结构', 'begin_pos': 8, 'end_pos': 8, 'adj': '合理'}, {'sentiment': 0, 'abstract': '<span>建议将环境监管失职罪的刑事立法问题和司法实践中存在的问题经一步研究</span>', 'prop': '环境一般', 'begin_pos': 0, 'end_pos': 66, 'adj': ''}]"
0,4836710777098704797,[]
0,2888153239118858141,[]
0,4128778519345961405,[]
0,1209583874373723229,"[{'sentiment': 2, 'abstract': '<span>内容丰富</span>', 'prop': '内容', 'begin_pos': 0, 'end_pos': 8, 'adj': '丰富'}]"
0,3797485756554259069,[]
0,8139496528155078685,[]
0,5844499230382296061,[]
0,785596502752514493,"[{'sentiment': 2, 'abstract': '内容<span>安排合理</span>', 'prop': '安排', 'begin_pos': 4, 'end_pos': 12, 'adj': '合理'}]"
0,3241430207487272285,[]
0,4215307047629566173,[]
0,2211490088949604317,"[{'sentiment': 0, 'abstract': '论文研究方法的法学<span>特色不够鲜明</span>', 'prop': '特色', 'begin_pos': 18, 'end_pos': 30, 'adj': '不够鲜明'}]"
0,6808346463008462653,"[{'sentiment': 0, 'abstract': '<span>研究思路和方法的法学特色不够鲜明</span>', 'prop': '特色', 'begin_pos': 0, 'end_pos': 32, 'adj': '不够鲜明'}]"
0,1586591772818490589,[]
0,1447481741755665469,"[{'sentiment': 2, 'abstract': '结构<span>设计合理</span>', 'prop': '设计', 'begin_pos': 4, 'end_pos': 12, 'adj': '合理'}]"
0,829189457203340285,[]
0,8864046194178698909,[]
0,8950512074737286493,"[{'sentiment': 2, 'abstract': '结论<span>设计合理</span>', 'prop': '设计', 'begin_pos': 4, 'end_pos': 12, 'adj': '合理'}]"
0,6334060938260138589,[]
0,4552460352836342013,[]
0,1197659185803302173,[]
0,5828367266158227389,"[{'sentiment': 0, 'abstract': '<span>环境损害鉴定缺乏实证研究</span>', 'prop': '环境一般', 'begin_pos': 0, 'end_pos': 24, 'adj': ''}, {'sentiment': 2, 'abstract': '层次清晰<span></span>', 'prop': '层次', 'begin_pos': 8, 'end_pos': 8, 'adj': '清晰'}]"
0,1185964626214232317,[]
0,7068157862576665405,[]
0,794387370515690973,[]
0,3168994755107157629,"[{'sentiment': 2, 'abstract': '结构合理<span></span>', 'prop': '结构', 'begin_pos': 8, 'end_pos': 8, 'adj': '合理'}]"
0,7816886123095196765,"[{'sentiment': 2, 'abstract': '结构相对合理<span></span>', 'prop': '结构', 'begin_pos': 12, 'end_pos': 12, 'adj': '合理'}]"
0,4847944442487198013,[]
0,1144339065444468669,"[{'sentiment': 0, 'abstract': '理论抽象<span>程度不高</span>', 'prop': '程度', 'begin_pos': 8, 'end_pos': 16, 'adj': '不高'}]"
0,9008744699789678525,"[{'sentiment': 2, 'abstract': '结构清晰<span></span>', 'prop': '结构', 'begin_pos': 8, 'end_pos': 8, 'adj': '清晰'}]"
0,8697502327203147037,[]
0,874215419640749661,"[{'sentiment': 2, 'abstract': '结构合理<span></span>', 'prop': '结构', 'begin_pos': 8, 'end_pos': 8, 'adj': '合理'}]"
0,1969916053023351901,[]
0,1211974852975391741,[]
0,3876068419961304797,"[{'sentiment': 0, 'abstract': '<span>实际调查的是“城市小学生”</span>', 'prop': '小学一般', 'begin_pos': 0, 'end_pos': 26, 'adj': ''}]"
0,854582331903543965,"[{'sentiment': 0, 'abstract': '<span>解决实际问题的针对性不强选题符合教育管理领域要求</span>', 'prop': '管理一般', 'begin_pos': 0, 'end_pos': 48, 'adj': ''}, {'sentiment': 2, 'abstract': '<span>语言表达准确</span>', 'prop': '语言', 'begin_pos': 0, 'end_pos': 12, 'adj': '准确'}]"
0,7514970735445970813,"[{'sentiment': 2, 'abstract': '合理<span></span>', 'prop': '感觉', 'begin_pos': 4, 'end_pos': 4, 'adj': '合理'}]"
0,8272433593240628733,"[{'sentiment': 2, 'abstract': '研究过程较为合理<span></span>', 'prop': '过程', 'begin_pos': 16, 'end_pos': 16, 'adj': '合理'}]"
0,6682023293648901277,"[{'sentiment': 0, 'abstract': '实验<span>研究一般</span>要求持续一个学期', 'prop': '研究', 'begin_pos': 4, 'end_pos': 12, 'adj': '一般'}]"
0,7413872705474451709,"[{'sentiment': 0, 'abstract': '文字功底差<span></span>', 'prop': '服务', 'begin_pos': 10, 'end_pos': 10, 'adj': '服务一般'}]"
0,3738558977096688925,[]
0,8772121986347327581,[]
0,3250536011909977117,[]
0,2615527349878498813,[]
0,4056985139295156413,"[{'sentiment': 2, 'abstract': '论文整体设计<span>思路较为清晰</span>', 'prop': '思路', 'begin_pos': 12, 'end_pos': 24, 'adj': '清晰'}]"
0,4457600734579182237,[]
0,8329150055315209533,[]
0,7983304257645971581,"[{'sentiment': 2, 'abstract': '<span>论文完成了对中职作文分层教学的论证</span>', 'prop': '教学质量不错', 'begin_pos': 0, 'end_pos': 34, 'adj': ''}, {'sentiment': 0, 'abstract': '<span>教学策略部分和问卷调查的问题部分衔接不够紧密</span>', 'prop': '教学质量一般', 'begin_pos': 0, 'end_pos': 44, 'adj': ''}]"
0,3797045309369546685,"[{'sentiment': 0, 'abstract': '文末参考文献有些注释<span>信息不完整</span>', 'prop': '信息', 'begin_pos': 20, 'end_pos': 30, 'adj': '不完整'}]"
0,675684378257059229,"[{'sentiment': 0, 'abstract': '论文存在以下几个方面的问题：1.样本<span>数目太少</span>（60人）并且局限于张家口一中一所中学', 'prop': '数目', 'begin_pos': 34, 'end_pos': 42, 'adj': '少'}]"
0,2991833292572086909,"[{'sentiment': 2, 'abstract': '<span>思路清晰</span>', 'prop': '思路', 'begin_pos': 0, 'end_pos': 8, 'adj': '清晰'}]"
0,8904079770435204349,"[{'sentiment': 0, 'abstract': '<span>论文在论述新媒体对班级管理的影响时</span>', 'prop': '管理一般', 'begin_pos': 0, 'end_pos': 34, 'adj': ''}, {'sentiment': 0, 'abstract': '<span>不免让人产生这样的疑问：新媒体真需要在教育管理中引入吗</span>', 'prop': '管理一般', 'begin_pos': 0, 'end_pos': 54, 'adj': ''}, {'sentiment': 0, 'abstract': '<span>所得到的结论与前文班级管理的四个内容</span>', 'prop': '管理一般', 'begin_pos': 0, 'end_pos': 36, 'adj': ''}]"
0,322683310510869789,"[{'sentiment': 0, 'abstract': '2.论文第二部分必要性可行性混乱<span></span>', 'prop': '可行性', 'begin_pos': 30, 'end_pos': 30, 'adj': '混乱'}]"
0,9320870076040445,"[{'sentiment': 2, 'abstract': '研究的技术路线比较合理<span></span>', 'prop': '路线', 'begin_pos': 22, 'end_pos': 22, 'adj': '合理'}]"
0,1567797190423430781,"[{'sentiment': 2, 'abstract': '结构合理<span></span>', 'prop': '结构', 'begin_pos': 8, 'end_pos': 8, 'adj': '合理'}, {'sentiment': 0, 'abstract': '<span>缺乏对学生安全管理的概念</span>', 'prop': '管理一般', 'begin_pos': 0, 'end_pos': 24, 'adj': ''}]"
0,84672797543371101,"[{'sentiment': 0, 'abstract': '<span>如何提高高中生地理认知水平的问题回归</span>', 'prop': '水平一般', 'begin_pos': 0, 'end_pos': 36, 'adj': ''}]"
0,6749422402372908605,"[{'sentiment': 2, 'abstract': '<span>思路清晰</span>', 'prop': '思路', 'begin_pos': 0, 'end_pos': 8, 'adj': '清晰'}]"
0,7890705317416654429,"[{'sentiment': 2, 'abstract': '论文整体架构比较合理<span></span>', 'prop': '架构', 'begin_pos': 20, 'end_pos': 20, 'adj': '合理'}, {'sentiment': 2, 'abstract': '<span>2.信息技术辅助教学的目的在于改变教与学的方式</span>', 'prop': '教学质量不错', 'begin_pos': 0, 'end_pos': 44, 'adj': ''}]"
0,9132535730810463389,[]
0,7052225424557099389,"[{'sentiment': 2, 'abstract': '结构合理<span></span>', 'prop': '结构', 'begin_pos': 8, 'end_pos': 8, 'adj': '合理'}, {'sentiment': 2, 'abstract': '论文结构合理<span></span>', 'prop': '结构', 'begin_pos': 12, 'end_pos': 12, 'adj': '合理'}]"
0,6394782780099629853,"[{'sentiment': 2, 'abstract': '<span>选题符合专业学位方向范围要求</span>', 'prop': '专业不错', 'begin_pos': 0, 'end_pos': 28, 'adj': ''}, {'sentiment': 2, 'abstract': '行文较为流畅<span></span>', 'prop': '环境', 'begin_pos': 12, 'end_pos': 12, 'adj': '行'}]"
0,7465782858013804093,"[{'sentiment': 2, 'abstract': '论文选题合理<span></span>', 'prop': '感觉', 'begin_pos': 12, 'end_pos': 12, 'adj': '合理'}, {'sentiment': 0, 'abstract': '<span>所以实施效果如何无法评测</span>', 'prop': '效果一般', 'begin_pos': 0, 'end_pos': 24, 'adj': ''}, {'sentiment': 2, 'abstract': '<span>教学活动设计与应用</span>', 'prop': '教学质量不错', 'begin_pos': 0, 'end_pos': 18, 'adj': ''}]"
0,3083265437033612989,[]
0,1220157892662586685,"[{'sentiment': 2, 'abstract': '<span>设计合理</span>', 'prop': '设计', 'begin_pos': 0, 'end_pos': 8, 'adj': '合理'}, {'sentiment': 0, 'abstract': '<span>语言不够精炼</span>', 'prop': '语言', 'begin_pos': 0, 'end_pos': 12, 'adj': '不够精炼'}, {'sentiment': 2, 'abstract': '<span>思路清晰</span>', 'prop': '思路', 'begin_pos': 0, 'end_pos': 8, 'adj': '清晰'}]"
0,165250200149509789,[]
0,498293521485099389,"[{'sentiment': 2, 'abstract': '<span>设计合理</span>', 'prop': '设计', 'begin_pos': 0, 'end_pos': 8, 'adj': '合理'}, {'sentiment': 2, 'abstract': '行文流畅<span></span>', 'prop': '环境', 'begin_pos': 8, 'end_pos': 8, 'adj': '行'}, {'sentiment': 2, 'abstract': '逻辑清晰<span></span>', 'prop': '逻辑', 'begin_pos': 8, 'end_pos': 8, 'adj': '清晰'}, {'sentiment': 2, 'abstract': '<span>是一篇较为优秀的专业学位论文</span>', 'prop': '专业不错', 'begin_pos': 0, 'end_pos': 28, 'adj': ''}, {'sentiment': 0, 'abstract': '已有<span>研究成果未准确</span>标注论著的发表期刊名称及时间', 'prop': '研究', 'begin_pos': 4, 'end_pos': 18, 'adj': '未准确'}, {'sentiment': 2, 'abstract': '<span>符合历史专业学位论文的基本要求</span>', 'prop': '专业不错', 'begin_pos': 0, 'end_pos': 30, 'adj': ''}]"
0,9418309388176829,"[{'sentiment': 2, 'abstract': '<span>论文选题符合专业学位论文方向要求</span>', 'prop': '专业不错', 'begin_pos': 0, 'end_pos': 32, 'adj': ''}, {'sentiment': 2, 'abstract': '结构合理<span></span>', 'prop': '结构', 'begin_pos': 8, 'end_pos': 8, 'adj': '合理'}, {'sentiment': 2, 'abstract': '行文流畅<span></span>', 'prop': '环境', 'begin_pos': 8, 'end_pos': 8, 'adj': '行'}, {'sentiment': 0, 'abstract': '<span>2.需进一步提高策略观点的个性特征与创新水平</span>', 'prop': '水平一般', 'begin_pos': 0, 'end_pos': 42, 'adj': ''}]"
0,2674949278349353501,[]
0,3213014750463037245,[]
0,5697267721868420541,"[{'sentiment': 2, 'abstract': '结构合理<span></span>', 'prop': '结构', 'begin_pos': 8, 'end_pos': 8, 'adj': '合理'}]"
0,4541231100230857245,"[{'sentiment': 2, 'abstract': '论文整体设计<span>思路清晰</span>', 'prop': '思路', 'begin_pos': 12, 'end_pos': 20, 'adj': '清晰'}, {'sentiment': 2, 'abstract': '研究方法合理<span></span>', 'prop': '方法', 'begin_pos': 12, 'end_pos': 12, 'adj': '合理'}]"
0,8167764845583698397,"[{'sentiment': 0, 'abstract': '国外研究资料单薄<span></span>', 'prop': '资料', 'begin_pos': 16, 'end_pos': 16, 'adj': '单薄'}]"
0,6032467511883199741,"[{'sentiment': 2, 'abstract': '应对国外少年儿童活动中新媒体应用现状和研究成果有更深入了解<span></span>', 'prop': '确实', 'begin_pos': 58, 'end_pos': 58, 'adj': '新'}, {'sentiment': 0, 'abstract': '<span>对小学生采用问卷调查的可靠性应进一步考虑</span>', 'prop': '小学一般', 'begin_pos': 0, 'end_pos': 40, 'adj': ''}]"
0,8221205103447248605,"[{'sentiment': 2, 'abstract': '研究方法合理<span></span>', 'prop': '方法', 'begin_pos': 12, 'end_pos': 12, 'adj': '合理'}]"
0,3040122372998694973,"[{'sentiment': 0, 'abstract': '培训脱贫效能评价模型构建与调查内容之间的关系不明确<span></span>', 'prop': '关系', 'begin_pos': 50, 'end_pos': 50, 'adj': '明确'}]"
0,8926046456337215037,"[{'sentiment': 2, 'abstract': '研究过程较为合理<span></span>', 'prop': '过程', 'begin_pos': 16, 'end_pos': 16, 'adj': '合理'}]"
0,2098629857953662973,"[{'sentiment': 2, 'abstract': '研究过程较为合理<span></span>', 'prop': '过程', 'begin_pos': 16, 'end_pos': 16, 'adj': '合理'}, {'sentiment': 0, 'abstract': '<span>例如缺少城乡学生差距的原因分析以及相应的教学建议论文是有关初中生无理数掌握情况的调查</span>', 'prop': '教学质量一般', 'begin_pos': 0, 'end_pos': 84, 'adj': ''}]"
0,3008950594582575965,[]
0,2429665675617047325,[]
0,6014847393293355197,[]
0,4302383122313190973,"[{'sentiment': 0, 'abstract': '对照组的控制<span>过程不够详细</span>', 'prop': '过程', 'begin_pos': 12, 'end_pos': 24, 'adj': '不够详细'}]"
0,9133319967030381821,[]
0,2687336901655041021,"[{'sentiment': 2, 'abstract': '统计学方法在研究方法部分没有<span>详细说明</span>', 'prop': '说明', 'begin_pos': 28, 'end_pos': 36, 'adj': '详细'}]"
0,5328416665924163549,[]
0,7992935269902172285,[]
0,5628371175254811485,[]
0,4179105477203981309,[]
0,4503984640117528957,[]
0,1669498531661433597,[]
0,3897100883223061981,[]
0,3751239653956357181,"[{'sentiment': 2, 'abstract': '研究过程较为合理<span></span>', 'prop': '过程', 'begin_pos': 16, 'end_pos': 16, 'adj': '合理'}]"
0,3983277102031409949,[]
0,2903098174340234813,"[{'sentiment': 2, 'abstract': '研究<span>设计较为合理</span>', 'prop': '设计', 'begin_pos': 4, 'end_pos': 16, 'adj': '合理'}]"
0,4882211648681696477,"[{'sentiment': 0, 'abstract': '<span>条理不清晰</span>', 'prop': '条理', 'begin_pos': 0, 'end_pos': 10, 'adj': '不清晰'}, {'sentiment': 0, 'abstract': '实验干预组和对照组<span>人数太少</span>', 'prop': '人数', 'begin_pos': 18, 'end_pos': 26, 'adj': '少'}, {'sentiment': 0, 'abstract': '2.干预实验由于被试<span>人数过少</span>', 'prop': '人数', 'begin_pos': 18, 'end_pos': 26, 'adj': '少'}]"
0,3939764836934102941,[]
0,1892637557551296861,[]
0,4460568253123393917,"[{'sentiment': 2, 'abstract': '选题很好<span></span>', 'prop': '选题', 'begin_pos': 8, 'end_pos': 8, 'adj': '好'}, {'sentiment': 0, 'abstract': '<span>所展现教学案例略显粗糙</span>', 'prop': '教学质量一般', 'begin_pos': 0, 'end_pos': 22, 'adj': ''}]"
